event_id,player_id,session_id,event_timestamp,event_name,event_properties
E00016372,P006146,S00038552,2024-01-16 14:18:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016373,P006146,S00038556,2024-02-14 19:27:13.420578,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016374,P006146,S00038558,2024-02-26 05:58:15.883128,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016375,P006146,S00038559,2024-02-28 16:25:25.127875,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016376,P006146,S00038560,2024-02-29 05:27:52.254060,level_completed,"{""level"": 4, ""next_level"": 5}"
E00016377,P006146,S00038560,2024-02-29 05:29:51.147497,boss_defeated,"{""boss_level"": 5, ""attempts"": 3}"
E00016378,P006147,S00038562,2024-02-10 17:33:57.247157,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016379,P006148,S00038564,2024-02-20 18:28:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016380,P006148,S00038567,2024-02-23 19:08:12.284716,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016381,P006148,S00038571,2024-03-10 21:15:45.818176,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016382,P006149,S00038572,2024-02-13 11:43:23.116751,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016383,P006149,S00038574,2024-02-27 14:41:32.386987,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016384,P006149,S00038575,2024-03-02 18:19:10.190068,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016385,P006150,S00038576,2024-02-20 08:11:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016386,P006151,S00038581,2024-02-23 09:41:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016387,P006151,S00038584,2024-02-28 16:14:16.677481,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016388,P006152,S00038585,2024-02-10 08:12:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016389,P006152,S00038588,2024-03-15 20:27:44.363345,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016390,P006153,S00038589,2024-01-07 22:02:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016391,P006153,S00038591,2024-01-08 13:24:50.050368,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016392,P006154,S00038603,2024-01-14 09:08:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016393,P006154,S00038605,2024-01-30 09:43:44.906312,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016394,P006154,S00038606,2024-03-01 09:51:29.715067,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016395,P006155,S00038608,2024-01-29 23:25:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016396,P006155,S00038608,2024-01-29 23:44:27.289563,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016397,P006155,S00038609,2024-01-30 18:36:29.322587,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016398,P006155,S00038611,2024-02-05 12:03:19.013683,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016399,P006155,S00038613,2024-02-09 23:12:47.757215,level_completed,"{""level"": 4, ""next_level"": 5}"
E00016400,P006155,S00038613,2024-02-09 23:14:03.151103,boss_defeated,"{""boss_level"": 5, ""attempts"": 1}"
E00016401,P006155,S00038614,2024-02-10 10:13:58.740726,level_completed,"{""level"": 5, ""next_level"": 6}"
E00016402,P006156,S00038618,2024-01-19 15:50:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016403,P006157,S00038623,2024-01-19 16:41:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016404,P006157,S00038625,2024-01-29 20:48:45.082296,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016405,P006157,S00038627,2024-02-11 22:54:40.689305,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016406,P006158,S00038629,2024-01-02 23:29:54.700539,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016407,P006158,S00038632,2024-01-03 22:51:16.544324,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016408,P006158,S00038633,2024-01-04 04:31:34.005804,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016409,P006158,S00038640,2024-01-28 10:54:10.549056,level_completed,"{""level"": 4, ""next_level"": 5}"
E00016410,P006158,S00038640,2024-01-28 10:54:54.913207,boss_defeated,"{""boss_level"": 5, ""attempts"": 3}"
E00016411,P006158,S00038641,2024-02-01 09:35:57.167268,level_completed,"{""level"": 5, ""next_level"": 6}"
E00016412,P006159,S00038646,2024-02-10 06:35:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016413,P006159,S00038647,2024-02-13 17:27:07.356550,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016414,P006160,S00038650,2024-02-14 09:53:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016415,P006160,S00038651,2024-02-23 21:58:01.974277,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016416,P006161,S00038653,2024-01-15 06:20:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016417,P006161,S00038655,2024-02-07 19:51:15.760542,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016418,P006161,S00038656,2024-02-10 09:09:09.372574,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016419,P006161,S00038657,2024-02-20 11:55:15.334595,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016420,P006162,S00038659,2024-01-08 13:24:53.394391,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016421,P006162,S00038660,2024-01-12 06:40:03.122490,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016422,P006162,S00038664,2024-02-15 11:55:31.804740,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016423,P006162,S00038665,2024-02-21 16:52:53.957209,level_completed,"{""level"": 4, ""next_level"": 5}"
E00016424,P006162,S00038665,2024-02-21 16:54:10.236810,boss_defeated,"{""boss_level"": 5, ""attempts"": 3}"
E00016425,P006163,S00038667,2024-01-11 19:30:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016426,P006163,S00038670,2024-01-17 17:09:06.205362,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016427,P006164,S00038675,2024-02-22 16:59:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016428,P006164,S00038676,2024-02-22 20:06:47.239120,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016429,P006164,S00038678,2024-02-28 08:27:14.421063,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016430,P006164,S00038679,2024-02-28 10:32:47.148408,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016431,P006164,S00038683,2024-03-20 19:24:07.148657,level_completed,"{""level"": 4, ""next_level"": 5}"
E00016432,P006164,S00038683,2024-03-20 19:26:16.741322,boss_defeated,"{""boss_level"": 5, ""attempts"": 1}"
E00016433,P006165,S00038684,2024-02-15 13:34:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016434,P006165,S00038685,2024-02-16 14:51:51.653517,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016435,P006165,S00038687,2024-02-29 20:32:28.842188,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016436,P006166,S00038689,2024-01-30 20:19:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016437,P006166,S00038690,2024-01-31 09:59:14.259986,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016438,P006167,S00038695,2024-02-26 18:37:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016439,P006167,S00038695,2024-02-26 18:48:00.811562,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016440,P006167,S00038696,2024-02-27 11:32:47.298314,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016441,P006167,S00038698,2024-03-27 14:47:23.618038,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016442,P006168,S00038700,2024-02-09 19:18:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016443,P006169,S00038704,2024-01-18 20:01:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016444,P006169,S00038704,2024-01-18 20:06:23.038223,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016445,P006169,S00038705,2024-01-21 17:01:37.165689,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016446,P006169,S00038706,2024-02-04 17:41:13.268507,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016447,P006169,S00038707,2024-03-05 11:41:02.600134,level_completed,"{""level"": 4, ""next_level"": 5}"
E00016448,P006169,S00038707,2024-03-05 11:41:28.685868,boss_defeated,"{""boss_level"": 5, ""attempts"": 3}"
E00016449,P006170,S00038709,2024-02-20 18:44:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016450,P006171,S00038712,2024-02-17 11:39:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016451,P006172,S00038716,2024-01-02 21:26:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016452,P006172,S00038716,2024-01-02 21:28:11.850086,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016453,P006173,S00038724,2024-02-01 21:29:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016454,P006173,S00038729,2024-02-18 06:40:35.893276,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016455,P006173,S00038731,2024-03-10 19:56:54.047703,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016456,P006174,S00038732,2024-01-08 17:00:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016457,P006175,S00038738,2024-01-22 08:23:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016458,P006176,S00038743,2024-01-06 20:48:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016459,P006177,S00038750,2024-01-12 11:58:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016460,P006177,S00038750,2024-01-12 12:11:15.836603,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016461,P006178,S00038755,2024-02-16 19:28:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016462,P006178,S00038756,2024-02-22 20:11:41.108259,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016463,P006178,S00038757,2024-02-22 19:37:18.549521,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016464,P006179,S00038760,2024-02-26 16:30:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016465,P006179,S00038760,2024-02-26 16:41:43.627667,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016466,P006179,S00038763,2024-03-29 20:06:04.668300,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016467,P006180,S00038764,2024-02-09 17:02:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016468,P006180,S00038767,2024-02-20 19:56:04.223755,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016469,P006180,S00038768,2024-03-07 21:57:17.785017,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016470,P006181,S00038770,2024-02-05 15:49:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016471,P006181,S00038770,2024-02-05 16:02:36.892756,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016472,P006181,S00038771,2024-02-24 16:16:59.423527,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016473,P006181,S00038772,2024-02-28 22:21:38.814723,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016474,P006182,S00038774,2024-01-15 06:33:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016475,P006182,S00038774,2024-01-15 06:43:49.027189,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016476,P006182,S00038779,2024-01-18 08:38:20.079329,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016477,P006182,S00038788,2024-03-25 20:28:59.225786,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016478,P006182,S00038789,2024-03-25 22:53:30.598778,level_completed,"{""level"": 4, ""next_level"": 5}"
E00016479,P006182,S00038789,2024-03-25 22:54:52.112889,boss_defeated,"{""boss_level"": 5, ""attempts"": 1}"
E00016480,P006183,S00038792,2024-01-28 22:24:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016481,P006183,S00038795,2024-02-26 01:09:11.950140,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016482,P006184,S00038797,2024-02-23 20:38:18.001508,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016483,P006184,S00038798,2024-02-26 10:28:25.298479,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016484,P006185,S00038801,2024-02-26 23:01:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016485,P006185,S00038802,2024-02-29 12:51:54.054463,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016486,P006186,S00038803,2024-02-18 09:45:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016487,P006187,S00038813,2024-02-14 21:41:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016488,P006187,S00038814,2024-03-05 19:22:25.404780,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016489,P006187,S00038817,2024-03-11 14:47:35.722104,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016490,P006188,S00038818,2024-01-18 14:48:36.141028,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016491,P006188,S00038820,2024-02-02 00:56:37.898361,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016492,P006189,S00038823,2024-01-03 18:33:22.719015,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016493,P006189,S00038826,2024-01-14 10:05:18.407943,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016494,P006190,S00038827,2024-01-13 21:21:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016495,P006190,S00038828,2024-01-18 21:26:13.755226,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016496,P006190,S00038830,2024-02-05 06:46:28.395903,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016497,P006191,S00038832,2024-02-14 07:04:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016498,P006191,S00038835,2024-03-11 08:32:52.465011,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016499,P006192,S00038837,2024-02-23 18:12:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016500,P006193,S00038839,2024-01-15 23:29:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016501,P006193,S00038842,2024-01-29 14:55:57.443076,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016502,P006193,S00038843,2024-01-30 19:31:23.857156,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016503,P006194,S00038847,2024-01-20 07:31:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016504,P006194,S00038849,2024-01-23 10:43:56.824271,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016505,P006194,S00038851,2024-01-27 13:18:11.591485,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016506,P006194,S00038852,2024-02-23 12:12:35.044669,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016507,P006195,S00038855,2024-01-29 11:16:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016508,P006195,S00038855,2024-01-29 11:18:19.444366,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016509,P006195,S00038857,2024-01-31 12:20:47.149492,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016510,P006196,S00038861,2024-02-28 20:35:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016511,P006196,S00038862,2024-03-04 10:13:30.378403,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016512,P006196,S00038863,2024-03-27 12:41:27.612836,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016513,P006197,S00038865,2024-02-11 12:32:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016514,P006197,S00038866,2024-02-12 21:35:45.353509,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016515,P006197,S00038867,2024-02-18 12:33:34.799296,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016516,P006198,S00038872,2024-01-29 17:50:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016517,P006198,S00038874,2024-02-10 19:56:12.664070,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016518,P006198,S00038876,2024-02-20 00:09:13.676497,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016519,P006199,S00038879,2024-01-03 22:01:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016520,P006199,S00038879,2024-01-03 22:17:28.179678,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016521,P006199,S00038880,2024-01-04 15:06:14.088674,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016522,P006199,S00038882,2024-01-13 20:24:47.352256,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016523,P006201,S00038887,2024-01-03 11:55:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016524,P006201,S00038887,2024-01-03 12:08:12.280195,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016525,P006201,S00038889,2024-01-09 22:25:40.793984,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016526,P006201,S00038890,2024-01-13 17:28:34.099928,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016527,P006201,S00038892,2024-02-06 17:21:02.308891,level_completed,"{""level"": 4, ""next_level"": 5}"
E00016528,P006201,S00038892,2024-02-06 17:22:45.495875,boss_defeated,"{""boss_level"": 5, ""attempts"": 3}"
E00016529,P006202,S00038894,2024-02-23 07:42:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016530,P006202,S00038894,2024-02-23 08:00:05.042645,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016531,P006203,S00038897,2024-01-14 18:54:36.151024,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016532,P006203,S00038901,2024-02-13 08:41:33.757673,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016533,P006203,S00038903,2024-03-19 09:17:11.742919,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016534,P006204,S00038904,2024-02-09 11:26:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016535,P006204,S00038905,2024-02-10 21:56:43.580077,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016536,P006204,S00038906,2024-02-11 12:14:23.905325,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016537,P006205,S00038914,2024-03-04 20:33:16.685479,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016538,P006205,S00038917,2024-03-29 22:52:54.504965,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016539,P006207,S00038920,2024-01-04 16:05:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016540,P006208,S00038928,2024-02-28 01:40:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016541,P006208,S00038928,2024-02-28 01:51:19.125762,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016542,P006209,S00038936,2024-03-22 11:48:07.365124,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016543,P006210,S00038938,2024-02-21 13:54:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016544,P006211,S00038941,2024-01-11 11:49:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016545,P006211,S00038942,2024-01-13 10:27:45.294356,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016546,P006213,S00038952,2024-01-31 12:02:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016547,P006213,S00038956,2024-02-22 14:10:00.627178,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016548,P006214,S00038959,2024-02-12 10:20:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016549,P006214,S00038959,2024-02-12 10:43:00.791325,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016550,P006215,S00038965,2024-02-01 17:13:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016551,P006215,S00038968,2024-02-24 21:32:24.730052,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016552,P006215,S00038971,2024-03-24 18:26:52.219490,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016553,P006216,S00038973,2024-01-27 13:07:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016554,P006216,S00038974,2024-01-28 17:46:39.683135,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016555,P006217,S00038980,2024-01-30 13:36:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016556,P006218,S00038984,2024-02-12 07:26:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016557,P006218,S00038985,2024-02-14 09:40:48.320950,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016558,P006218,S00038987,2024-02-29 20:23:27.160093,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016559,P006218,S00038989,2024-03-17 14:53:56.012387,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016560,P006219,S00038990,2024-01-02 18:24:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016561,P006219,S00038992,2024-02-23 13:58:03.344480,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016562,P006220,S00038993,2024-02-18 19:32:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016563,P006220,S00038995,2024-02-26 17:59:07.513243,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016564,P006220,S00038997,2024-03-05 11:49:29.180207,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016565,P006221,S00039000,2024-01-13 12:15:45.305989,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016566,P006221,S00039001,2024-02-14 08:34:10.881322,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016567,P006221,S00039002,2024-02-23 19:48:54.474534,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016568,P006221,S00039003,2024-02-26 20:21:43.331111,level_completed,"{""level"": 4, ""next_level"": 5}"
E00016569,P006221,S00039003,2024-02-26 20:24:40.949841,boss_defeated,"{""boss_level"": 5, ""attempts"": 3}"
E00016570,P006221,S00039004,2024-03-12 22:54:47.595625,level_completed,"{""level"": 5, ""next_level"": 6}"
E00016571,P006222,S00039005,2024-01-28 08:55:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016572,P006222,S00039006,2024-01-31 13:53:33.690215,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016573,P006222,S00039007,2024-02-01 14:24:38.762727,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016574,P006222,S00039009,2024-02-09 17:09:14.263668,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016575,P006222,S00039011,2024-03-03 14:36:42.166457,level_completed,"{""level"": 4, ""next_level"": 5}"
E00016576,P006222,S00039011,2024-03-03 14:38:56.761665,boss_defeated,"{""boss_level"": 5, ""attempts"": 3}"
E00016577,P006223,S00039012,2024-01-31 00:51:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016578,P006223,S00039016,2024-02-15 16:43:53.914480,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016579,P006224,S00039019,2024-02-29 18:11:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016580,P006224,S00039019,2024-02-29 18:18:32.413730,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016581,P006224,S00039021,2024-03-06 09:27:07.169163,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016582,P006225,S00039024,2024-02-06 21:06:47.685870,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016583,P006226,S00039026,2024-02-25 20:50:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016584,P006226,S00039026,2024-02-25 20:54:29.073416,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016585,P006226,S00039029,2024-02-29 23:16:40.228411,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016586,P006226,S00039031,2024-03-13 09:22:28.475886,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016587,P006226,S00039032,2024-03-14 16:23:01.189040,level_completed,"{""level"": 4, ""next_level"": 5}"
E00016588,P006226,S00039032,2024-03-14 16:23:52.787474,boss_defeated,"{""boss_level"": 5, ""attempts"": 3}"
E00016589,P006227,S00039033,2024-01-15 20:44:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016590,P006227,S00039033,2024-01-15 20:57:01.119873,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016591,P006227,S00039037,2024-03-15 16:32:29.927341,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016592,P006230,S00039046,2024-02-05 20:21:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016593,P006230,S00039046,2024-02-05 20:26:56.022963,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016594,P006231,S00039051,2024-01-08 16:19:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016595,P006231,S00039053,2024-01-13 22:10:10.791085,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016596,P006231,S00039055,2024-01-28 19:21:57.101988,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016597,P006232,S00039060,2024-01-09 17:08:06.493025,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016598,P006232,S00039061,2024-01-09 18:19:40.527978,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016599,P006232,S00039066,2024-03-03 13:58:12.590909,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016600,P006233,S00039068,2024-02-29 21:16:12.359402,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016601,P006233,S00039070,2024-03-02 13:18:00.394290,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016602,P006234,S00039072,2024-02-27 23:12:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016603,P006235,S00039078,2024-02-06 15:40:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016604,P006236,S00039082,2024-02-17 15:53:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016605,P006237,S00039084,2024-02-14 20:37:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016606,P006238,S00039092,2024-02-08 14:52:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016607,P006239,S00039096,2024-02-01 08:44:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016608,P006239,S00039098,2024-02-07 08:46:10.265508,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016609,P006239,S00039100,2024-02-19 07:07:16.041528,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016610,P006239,S00039102,2024-03-18 15:24:43.989030,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016611,P006240,S00039103,2024-02-27 08:37:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016612,P006240,S00039104,2024-02-28 13:52:20.281124,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016613,P006241,S00039105,2024-02-21 18:29:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016614,P006241,S00039107,2024-03-19 19:55:07.379692,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016615,P006242,S00039109,2024-01-17 15:07:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016616,P006242,S00039110,2024-01-20 14:44:15.680854,level_completed,"{""level"": 1, ""next_level"": 2}"
E00016617,P006242,S00039112,2024-01-27 19:06:12.140285,level_completed,"{""level"": 2, ""next_level"": 3}"
E00016618,P006242,S00039114,2024-02-17 08:39:53.781734,level_completed,"{""level"": 3, ""next_level"": 4}"
E00016619,P006242,S00039115,2024-02-18 20:08:58.476974,level_completed,"{""level"": 4, ""next_level"": 5}"
E00016620,P006242,S00039115,2024-02-18 20:10:32.545113,boss_defeated,"{""boss_level"": 5, ""attempts"": 3}"
E00016621,P006243,S00039116,2024-02-04 10:55:00.000000,tutorial_completed,"{""duration_minutes"": 2}"
E00016622,P006243,S00039116,2024-02-04 11:25:39.587386,level_completed,"{""level"": 1, ""next_level"": 2}"
