player_id,install_date,attribution_channel,country,device_type,tutorial_completed,experiment_variant,player_segment,lifetime_value
P005168,2024-01-24,google,UK,Android,False,variant_b,non_payer,0.0
P005169,2024-02-23,facebook,FR,iOS,False,,non_payer,0.0
P005170,2024-02-29,facebook,DE,iOS,True,variant_b,non_payer,0.0
P005171,2024-02-26,facebook,US,iOS,True,variant_a,minnow,2.5177051239439567
P005172,2024-02-16,google,US,Android,False,variant_a,whale,875.7944490903232
P005173,2024-01-31,organic,US,Android,True,variant_a,minnow,6.763901153783533
P005174,2024-02-10,organic,US,iOS,False,variant_b,non_payer,0.0
P005175,2024-02-15,facebook,DE,iOS,True,variant_a,non_payer,0.0
P005176,2024-02-19,organic,MX,iOS,True,variant_b,non_payer,0.0
P005177,2024-01-26,facebook,DE,iOS,True,variant_b,minnow,2.1589761055352
P005178,2024-02-18,google,AU,Android,True,control,non_payer,0.0
P005179,2024-02-19,facebook,UK,iOS,False,control,non_payer,0.0
P005180,2024-01-05,google,UK,Android,False,variant_b,non_payer,0.0
P005181,2024-01-20,facebook,IN,Android,True,variant_a,non_payer,0.0
P005182,2024-02-21,google,MX,iOS,False,variant_a,non_payer,0.0
P005183,2024-02-10,google,CA,iOS,True,variant_b,minnow,12.060332511743079
P005184,2024-01-11,facebook,US,iOS,True,control,non_payer,0.0
P005185,2024-02-25,google,JP,Android,True,variant_a,non_payer,0.0
P005186,2024-02-23,unity_ads,US,Android,True,control,non_payer,0.0
P005187,2024-02-02,facebook,JP,Android,True,variant_b,non_payer,0.0
P005188,2024-02-19,facebook,JP,Android,True,variant_b,non_payer,0.0
P005189,2024-02-07,google,US,iOS,False,variant_a,non_payer,0.0
P005190,2024-01-27,facebook,MX,iOS,True,,minnow,1.2747543586659642
P005191,2024-02-03,organic,MX,iOS,True,,non_payer,0.0
P005192,2024-01-15,unity_ads,IN,Android,True,variant_b,non_payer,0.0
P005193,2024-02-01,organic,CA,iOS,True,variant_b,non_payer,0.0
P005194,2024-02-27,google,US,Android,True,variant_b,non_payer,0.0
P005195,2024-01-21,google,AU,Android,True,variant_b,non_payer,0.0
P005196,2024-02-15,tiktok,UK,iOS,True,variant_a,non_payer,0.0
P005197,2024-01-05,organic,US,Android,True,control,non_payer,0.0
P005198,2024-01-06,facebook,UK,Android,True,control,non_payer,0.0
P005199,2024-02-07,facebook,DE,iOS,True,variant_b,non_payer,0.0
P005200,2024-01-22,organic,US,iOS,True,control,non_payer,0.0
P005201,2024-01-18,organic,UK,iOS,True,variant_a,non_payer,0.0
P005202,2024-01-14,facebook,US,Android,True,control,non_payer,0.0
P005203,2024-01-10,facebook,FR,iOS,True,variant_a,non_payer,0.0
P005204,2024-02-15,organic,DE,Android,True,variant_a,non_payer,0.0
P005205,2024-01-13,google,US,Android,True,variant_b,non_payer,0.0
P005206,2024-01-31,google,MX,Android,True,,non_payer,0.0
P005207,2024-01-30,google,US,iOS,False,,non_payer,0.0
P005208,2024-01-03,tiktok,AU,Android,True,variant_b,non_payer,0.0
P005209,2024-01-30,facebook,JP,iOS,True,,non_payer,0.0
P005210,2024-01-06,tiktok,JP,iOS,True,variant_a,minnow,9.3908468078561
P005211,2024-01-29,unity_ads,US,Android,False,variant_a,non_payer,0.0
P005212,2024-01-08,organic,BR,iOS,False,control,minnow,10.837292636217894
P005213,2024-02-13,organic,IN,Android,True,variant_b,non_payer,0.0
P005214,2024-02-14,facebook,AU,Android,True,control,non_payer,0.0
P005215,2024-02-12,facebook,CA,Android,True,variant_b,non_payer,0.0
P005216,2024-02-13,facebook,US,Android,True,variant_b,non_payer,0.0
P005217,2024-02-02,facebook,AU,Android,True,variant_a,minnow,3.676945705408585
P005218,2024-01-17,google,UK,iOS,True,control,non_payer,0.0
P005219,2024-02-17,facebook,JP,Android,True,variant_b,non_payer,0.0
P005220,2024-01-11,organic,UK,Android,True,variant_b,non_payer,0.0
P005221,2024-01-13,unity_ads,DE,Android,True,control,minnow,2.837632008917778
P005222,2024-02-19,organic,US,iOS,False,variant_b,minnow,2.5943623851316038
P005223,2024-01-11,apple_search,US,iOS,True,variant_b,non_payer,0.0
P005224,2024-01-31,organic,US,iOS,True,,minnow,14.906619862428741
P005225,2024-01-28,tiktok,US,iOS,True,variant_a,minnow,11.571215548465913
P005226,2024-02-13,organic,CA,iOS,True,control,non_payer,0.0
P005227,2024-01-06,organic,JP,Android,False,variant_a,non_payer,0.0
P005228,2024-02-10,organic,AU,iOS,True,variant_b,dolphin,45.016837629330375
P005229,2024-01-16,google,AU,iOS,True,variant_b,non_payer,0.0
P005230,2024-01-04,unity_ads,DE,Android,True,,non_payer,0.0
P005231,2024-02-04,facebook,UK,iOS,True,,dolphin,46.84461404375428
P005232,2024-02-29,tiktok,UK,Android,True,variant_b,non_payer,0.0
P005233,2024-02-17,facebook,UK,Android,True,variant_b,non_payer,0.0
P005234,2024-02-25,google,FR,Android,True,control,non_payer,0.0
P005235,2024-02-28,unity_ads,US,Android,True,variant_a,minnow,10.080746564916463
P005236,2024-01-26,organic,US,Android,True,,non_payer,0.0
P005237,2024-02-26,facebook,AU,iOS,True,variant_b,non_payer,0.0
P005238,2024-01-12,tiktok,IN,Android,False,variant_a,non_payer,0.0
P005239,2024-01-11,tiktok,AU,Android,True,control,non_payer,0.0
P005240,2024-02-06,apple_search,JP,iOS,True,control,non_payer,0.0
P005241,2024-01-25,tiktok,DE,iOS,False,variant_a,non_payer,0.0
P005242,2024-01-18,organic,CA,Android,True,variant_b,minnow,7.40740741970202
P005243,2024-01-19,unity_ads,FR,Android,True,control,non_payer,0.0
P005244,2024-01-23,facebook,JP,iOS,True,control,non_payer,0.0
P005245,2024-02-24,apple_search,US,Android,True,variant_b,dolphin,41.70721152498081
P005246,2024-02-07,facebook,UK,Android,True,control,non_payer,0.0
P005247,2024-02-23,facebook,US,Android,True,control,minnow,1.7993524919443524
P005248,2024-01-18,facebook,CA,Android,True,control,non_payer,0.0
P005249,2024-01-26,organic,BR,Android,True,variant_a,non_payer,0.0
P005250,2024-01-06,organic,UK,Android,True,variant_a,non_payer,0.0
P005251,2024-01-04,unity_ads,UK,Android,True,,dolphin,82.70829159906927
P005252,2024-02-13,unity_ads,BR,Android,False,variant_a,non_payer,0.0
P005253,2024-02-20,organic,CA,Android,True,variant_b,dolphin,91.05806924902478
P005254,2024-01-29,google,CA,iOS,True,control,minnow,3.8834300051275727
P005255,2024-02-28,google,BR,iOS,True,variant_b,minnow,1.8876715990301152
P005256,2024-02-03,facebook,CA,iOS,True,variant_b,minnow,2.660757079963602
P005257,2024-01-17,organic,DE,Android,True,control,minnow,6.79963036430696
P005258,2024-02-12,unity_ads,US,Android,False,variant_b,non_payer,0.0
P005259,2024-02-12,google,US,Android,True,control,non_payer,0.0
P005260,2024-02-22,facebook,UK,Android,True,variant_a,non_payer,0.0
P005261,2024-01-16,google,CA,Android,True,variant_b,non_payer,0.0
P005262,2024-01-02,organic,MX,iOS,True,variant_b,minnow,5.190875461157689
P005263,2024-02-03,facebook,MX,iOS,True,,dolphin,25.876625273742544
P005264,2024-02-24,organic,JP,Android,True,,non_payer,0.0
P005265,2024-01-08,organic,UK,Android,True,variant_b,non_payer,0.0
P005266,2024-01-13,google,MX,Android,True,variant_b,non_payer,0.0
P005267,2024-02-11,tiktok,DE,iOS,True,control,non_payer,0.0
P005268,2024-01-08,facebook,UK,iOS,True,variant_a,dolphin,56.389499513458134
P005269,2024-01-30,organic,FR,Android,True,control,non_payer,0.0
P005270,2024-02-01,google,US,Android,True,control,non_payer,0.0
P005271,2024-02-05,unity_ads,US,Android,True,variant_a,non_payer,0.0
P005272,2024-02-16,google,JP,iOS,True,variant_b,whale,363.13512230669414
P005273,2024-01-30,unity_ads,DE,iOS,True,variant_a,minnow,1.9372801109320652
P005274,2024-01-01,facebook,UK,Android,True,variant_b,non_payer,0.0
P005275,2024-02-12,google,CA,iOS,True,variant_a,non_payer,0.0
P005276,2024-02-08,organic,BR,iOS,True,variant_b,non_payer,0.0
P005277,2024-01-17,organic,DE,Android,True,variant_b,non_payer,0.0
P005278,2024-02-28,facebook,UK,Android,True,variant_a,non_payer,0.0
P005279,2024-01-20,facebook,US,Android,True,,non_payer,0.0
P005280,2024-01-24,tiktok,US,Android,True,control,minnow,10.210993942517717
P005281,2024-02-19,unity_ads,MX,iOS,True,,non_payer,0.0
P005282,2024-01-22,organic,UK,iOS,True,control,non_payer,0.0
P005283,2024-01-29,organic,CA,iOS,True,variant_a,non_payer,0.0
P005284,2024-01-22,facebook,CA,Android,True,,minnow,9.015088093625508
P005285,2024-02-13,organic,BR,iOS,True,variant_b,non_payer,0.0
P005286,2024-01-09,google,AU,Android,True,variant_a,non_payer,0.0
P005287,2024-02-06,tiktok,DE,iOS,True,variant_b,minnow,12.569570569296209
P005288,2024-01-10,tiktok,UK,Android,True,control,non_payer,0.0
P005289,2024-02-05,google,US,Android,False,control,non_payer,0.0
P005290,2024-02-06,unity_ads,IN,Android,True,control,non_payer,0.0
P005291,2024-01-28,facebook,IN,iOS,False,control,non_payer,0.0
P005292,2024-01-28,organic,IN,Android,False,,minnow,5.23194099601407
P005293,2024-02-11,facebook,IN,iOS,False,variant_b,non_payer,0.0
P005294,2024-02-12,facebook,JP,Android,False,variant_a,minnow,2.9015174833966757
P005295,2024-01-21,google,DE,Android,True,variant_b,non_payer,0.0
P005296,2024-01-24,organic,JP,iOS,True,control,minnow,6.042250569096417
P005297,2024-02-11,facebook,AU,Android,True,control,non_payer,0.0
P005298,2024-02-29,facebook,US,Android,True,variant_b,non_payer,0.0
P005299,2024-02-09,tiktok,UK,Android,True,variant_a,non_payer,0.0
P005300,2024-01-02,facebook,MX,Android,False,control,non_payer,0.0
P005301,2024-02-24,google,UK,iOS,True,variant_b,non_payer,0.0
P005302,2024-01-08,google,BR,iOS,True,,dolphin,82.29656412467197
P005303,2024-02-17,organic,US,iOS,True,variant_a,non_payer,0.0
P005304,2024-01-27,facebook,UK,Android,True,control,non_payer,0.0
P005305,2024-01-22,unity_ads,UK,iOS,True,variant_a,non_payer,0.0
P005306,2024-02-06,facebook,US,Android,True,variant_b,non_payer,0.0
P005307,2024-01-27,tiktok,US,Android,False,variant_b,non_payer,0.0
P005308,2024-02-26,organic,US,Android,True,variant_b,non_payer,0.0
P005309,2024-01-29,organic,JP,iOS,True,,dolphin,39.33914841191728
P005310,2024-01-03,unity_ads,US,iOS,True,variant_b,minnow,4.570011898981203
P005311,2024-02-13,unity_ads,US,iOS,False,variant_b,non_payer,0.0
P005312,2024-01-13,apple_search,US,iOS,True,variant_a,non_payer,0.0
P005313,2024-02-14,google,DE,iOS,True,variant_b,non_payer,0.0
P005314,2024-01-10,tiktok,AU,iOS,False,variant_b,non_payer,0.0
P005315,2024-02-05,unity_ads,DE,Android,True,control,minnow,3.0661855763117547
P005316,2024-01-09,unity_ads,UK,iOS,True,variant_a,minnow,14.811201065853828
P005317,2024-02-23,facebook,US,iOS,True,control,non_payer,0.0
P005318,2024-02-25,facebook,FR,iOS,True,variant_b,non_payer,0.0
P005319,2024-02-24,tiktok,JP,iOS,False,variant_a,non_payer,0.0
P005320,2024-01-27,facebook,US,iOS,True,variant_b,non_payer,0.0
P005321,2024-02-03,facebook,CA,iOS,False,variant_a,non_payer,0.0
P005322,2024-02-20,facebook,US,Android,True,variant_b,minnow,14.542337553411
P005323,2024-01-01,facebook,US,iOS,True,control,non_payer,0.0
P005324,2024-02-01,facebook,FR,Android,True,variant_b,minnow,10.212729937257926
P005325,2024-01-25,organic,CA,iOS,True,control,non_payer,0.0
P005326,2024-01-29,unity_ads,US,Android,True,variant_a,non_payer,0.0
P005327,2024-01-07,facebook,UK,Android,True,control,non_payer,0.0
P005328,2024-02-18,facebook,MX,Android,True,variant_a,non_payer,0.0
P005329,2024-01-03,organic,JP,Android,False,variant_b,non_payer,0.0
P005330,2024-01-20,organic,BR,iOS,True,variant_b,non_payer,0.0
P005331,2024-01-20,organic,CA,iOS,True,control,non_payer,0.0
P005332,2024-02-22,google,AU,iOS,True,variant_a,minnow,4.007453180006128
P005333,2024-01-30,organic,UK,iOS,True,variant_b,whale,813.2450700232631
P005334,2024-02-04,tiktok,US,iOS,True,variant_b,minnow,9.17506801439609
P005335,2024-02-04,organic,UK,Android,True,control,minnow,11.493925939919222
P005336,2024-02-18,organic,AU,iOS,False,variant_a,minnow,13.045745046173451
P005337,2024-02-08,organic,US,iOS,False,variant_a,non_payer,0.0
P005338,2024-01-27,organic,JP,iOS,True,control,non_payer,0.0
P005339,2024-01-26,google,US,Android,False,variant_b,non_payer,0.0
P005340,2024-01-14,unity_ads,UK,Android,True,variant_b,minnow,5.45864114182429
P005341,2024-01-17,google,US,Android,False,control,dolphin,93.09589948734731
P005342,2024-01-18,organic,UK,iOS,True,variant_a,non_payer,0.0
P005343,2024-02-14,organic,US,iOS,True,variant_b,non_payer,0.0
P005344,2024-02-21,facebook,US,Android,False,variant_a,non_payer,0.0
P005345,2024-01-29,tiktok,UK,iOS,True,control,non_payer,0.0
P005346,2024-01-20,organic,CA,Android,True,variant_b,non_payer,0.0
P005347,2024-02-22,google,CA,iOS,True,control,non_payer,0.0
P005348,2024-01-27,facebook,US,iOS,True,variant_b,non_payer,0.0
P005349,2024-01-18,organic,CA,Android,True,,dolphin,91.88466637846953
P005350,2024-01-04,facebook,CA,Android,True,,non_payer,0.0
P005351,2024-01-01,organic,UK,Android,False,variant_a,non_payer,0.0
P005352,2024-02-19,google,JP,iOS,True,variant_b,minnow,8.659827016136333
P005353,2024-01-01,organic,CA,Android,False,variant_b,non_payer,0.0
P005354,2024-02-27,google,UK,iOS,True,control,non_payer,0.0
P005355,2024-01-26,organic,IN,iOS,True,control,dolphin,74.76572425506376
P005356,2024-02-14,tiktok,JP,iOS,True,variant_a,non_payer,0.0
P005357,2024-01-20,organic,MX,Android,False,variant_b,non_payer,0.0
P005358,2024-02-21,unity_ads,DE,Android,True,variant_a,non_payer,0.0
P005359,2024-01-23,unity_ads,UK,iOS,True,variant_a,non_payer,0.0
P005360,2024-01-10,tiktok,US,Android,True,variant_b,dolphin,52.88287110611053
P005361,2024-02-28,facebook,DE,iOS,False,variant_a,non_payer,0.0
P005362,2024-01-11,google,MX,iOS,True,control,non_payer,0.0
P005363,2024-02-10,facebook,AU,Android,True,variant_a,non_payer,0.0
P005364,2024-02-10,organic,BR,Android,False,variant_b,dolphin,72.40821923403752
P005365,2024-01-05,facebook,UK,Android,True,variant_b,non_payer,0.0
P005366,2024-02-27,organic,UK,Android,False,variant_b,non_payer,0.0
P005367,2024-01-01,apple_search,BR,iOS,False,variant_a,non_payer,0.0
P005368,2024-01-17,organic,FR,Android,True,,non_payer,0.0
P005369,2024-01-22,facebook,MX,Android,True,variant_a,minnow,8.685418613882904
P005370,2024-02-03,google,JP,iOS,True,variant_a,non_payer,0.0
P005371,2024-02-25,facebook,UK,Android,False,variant_b,whale,458.25591228487673
P005372,2024-02-14,google,CA,Android,True,variant_b,non_payer,0.0
P005373,2024-02-10,organic,BR,iOS,False,variant_b,non_payer,0.0
P005374,2024-01-29,facebook,AU,Android,True,control,minnow,5.519739867691372
P005375,2024-01-04,organic,US,iOS,True,variant_a,non_payer,0.0
P005376,2024-01-05,tiktok,UK,Android,True,control,non_payer,0.0
P005377,2024-01-11,google,CA,iOS,True,control,minnow,10.123325036657029
P005378,2024-02-25,apple_search,US,Android,True,variant_a,non_payer,0.0
P005379,2024-02-20,organic,FR,Android,True,variant_b,non_payer,0.0
P005380,2024-01-21,organic,US,iOS,True,variant_a,minnow,14.392792426075838
P005381,2024-02-04,organic,UK,iOS,True,control,non_payer,0.0
P005382,2024-01-12,organic,JP,Android,True,control,minnow,3.8216759274693874
P005383,2024-01-26,organic,CA,Android,True,variant_a,non_payer,0.0
P005384,2024-02-20,google,JP,Android,True,variant_b,minnow,6.495513140538494
P005385,2024-01-19,organic,UK,iOS,True,variant_b,minnow,12.279928678211704
P005386,2024-02-14,facebook,IN,iOS,False,,minnow,2.7221606344127363
P005387,2024-02-29,unity_ads,US,Android,True,variant_b,dolphin,99.53334323822017
P005388,2024-01-07,google,US,Android,False,variant_a,non_payer,0.0
P005389,2024-02-16,facebook,BR,iOS,True,variant_b,non_payer,0.0
P005390,2024-02-24,facebook,FR,Android,False,control,non_payer,0.0
P005391,2024-01-07,facebook,US,iOS,True,control,non_payer,0.0
P005392,2024-01-26,organic,MX,iOS,True,control,minnow,10.493940053844767
P005393,2024-02-09,google,CA,Android,True,control,non_payer,0.0
P005394,2024-01-05,facebook,IN,iOS,True,control,non_payer,0.0
P005395,2024-01-21,unity_ads,CA,iOS,True,variant_b,non_payer,0.0
P005396,2024-01-14,google,CA,Android,True,variant_a,non_payer,0.0
P005397,2024-01-04,google,UK,Android,True,variant_b,minnow,13.7512065234768
P005398,2024-01-23,facebook,UK,Android,True,,minnow,12.732749607148142
P005399,2024-02-11,organic,CA,Android,True,,minnow,11.879889097649261
P005400,2024-01-20,google,CA,Android,True,,non_payer,0.0
P005401,2024-01-15,facebook,US,iOS,True,variant_b,dolphin,22.6320848231647
P005402,2024-02-19,organic,US,iOS,True,variant_a,non_payer,0.0
P005403,2024-02-21,organic,US,Android,True,variant_a,minnow,6.690945618234722
P005404,2024-02-14,organic,BR,iOS,True,variant_b,non_payer,0.0
P005405,2024-01-29,google,AU,Android,True,variant_b,non_payer,0.0
P005406,2024-01-08,organic,JP,Android,True,,non_payer,0.0
P005407,2024-02-10,facebook,IN,iOS,True,variant_b,non_payer,0.0
P005408,2024-02-17,facebook,DE,Android,True,variant_a,non_payer,0.0
P005409,2024-01-19,facebook,MX,Android,False,,non_payer,0.0
P005410,2024-02-17,unity_ads,UK,iOS,False,,non_payer,0.0
P005411,2024-02-08,unity_ads,US,iOS,True,variant_a,dolphin,36.14899157366493
P005412,2024-02-15,facebook,UK,Android,True,variant_b,non_payer,0.0
P005413,2024-01-28,organic,CA,iOS,True,variant_b,minnow,13.198666586646452
P005414,2024-02-15,facebook,BR,iOS,True,variant_a,non_payer,0.0
P005415,2024-02-26,google,AU,iOS,True,variant_b,non_payer,0.0
P005416,2024-01-27,facebook,US,Android,True,control,non_payer,0.0
P005417,2024-01-04,google,FR,Android,True,variant_a,non_payer,0.0
P005418,2024-02-27,organic,CA,Android,False,variant_a,minnow,10.524007735178285
P005419,2024-01-15,google,US,Android,False,variant_b,non_payer,0.0
P005420,2024-02-04,organic,AU,Android,False,control,non_payer,0.0
P005421,2024-02-06,google,IN,Android,True,control,non_payer,0.0
P005422,2024-01-01,organic,JP,Android,False,,non_payer,0.0
P005423,2024-01-03,google,AU,iOS,True,variant_a,minnow,2.499026365516766
P005424,2024-02-16,organic,UK,Android,True,variant_a,minnow,6.034368500918066
P005425,2024-01-24,facebook,US,iOS,False,variant_b,non_payer,0.0
P005426,2024-01-27,google,CA,Android,False,variant_a,non_payer,0.0
P005427,2024-02-09,organic,FR,iOS,True,variant_b,non_payer,0.0
P005428,2024-02-05,google,UK,Android,True,variant_a,minnow,1.9703143692801806
P005429,2024-02-03,google,US,Android,True,variant_b,whale,791.9973026463184
P005430,2024-01-29,facebook,IN,iOS,True,variant_a,non_payer,0.0
P005431,2024-01-24,facebook,JP,iOS,False,,non_payer,0.0
P005432,2024-01-24,facebook,DE,iOS,True,variant_a,non_payer,0.0
P005433,2024-02-11,facebook,US,Android,True,variant_a,non_payer,0.0
P005434,2024-01-04,facebook,US,iOS,True,,non_payer,0.0
P005435,2024-01-03,google,US,Android,True,variant_b,minnow,6.856451658852424
P005436,2024-02-03,facebook,AU,iOS,False,variant_b,non_payer,0.0
P005437,2024-02-26,organic,US,iOS,True,control,whale,387.4970153758552
P005438,2024-02-18,organic,JP,Android,True,variant_a,non_payer,0.0
P005439,2024-01-23,organic,MX,Android,False,variant_a,non_payer,0.0
P005440,2024-02-22,organic,UK,iOS,True,control,non_payer,0.0
P005441,2024-02-25,google,CA,Android,False,variant_a,non_payer,0.0
P005442,2024-02-21,google,FR,Android,False,,dolphin,61.415246989233296
P005443,2024-01-23,organic,IN,iOS,True,control,minnow,1.5886220871264154
P005444,2024-02-14,tiktok,BR,iOS,True,control,non_payer,0.0
P005445,2024-01-05,facebook,US,Android,True,control,non_payer,0.0
P005446,2024-01-31,tiktok,US,iOS,True,variant_b,minnow,4.60212458603177
P005447,2024-02-22,google,FR,iOS,True,variant_a,non_payer,0.0
P005448,2024-02-10,google,DE,Android,True,variant_a,minnow,3.4542590024653212
P005449,2024-02-26,organic,US,iOS,True,variant_b,non_payer,0.0
P005450,2024-02-26,organic,CA,iOS,True,control,non_payer,0.0
P005451,2024-02-29,organic,JP,Android,True,variant_a,minnow,14.029011244937465
P005452,2024-02-23,google,US,iOS,True,control,minnow,6.279503684317456
P005453,2024-01-06,organic,BR,Android,True,control,non_payer,0.0
P005454,2024-02-06,google,US,iOS,True,control,non_payer,0.0
P005455,2024-02-26,organic,JP,Android,True,variant_a,non_payer,0.0
P005456,2024-01-10,unity_ads,AU,Android,False,variant_a,minnow,9.182621529618585
P005457,2024-02-09,organic,UK,iOS,True,control,non_payer,0.0
P005458,2024-01-07,organic,FR,Android,False,control,non_payer,0.0
P005459,2024-02-08,organic,JP,Android,True,control,minnow,8.041187311659346
P005460,2024-02-07,facebook,IN,iOS,True,control,non_payer,0.0
P005461,2024-01-21,organic,UK,Android,False,control,non_payer,0.0
P005462,2024-01-20,google,DE,iOS,True,control,non_payer,0.0
P005463,2024-01-03,organic,AU,Android,True,,non_payer,0.0
P005464,2024-02-20,facebook,CA,Android,True,variant_a,minnow,10.228868235683626
P005465,2024-01-22,unity_ads,BR,iOS,True,variant_b,non_payer,0.0
P005466,2024-02-16,organic,US,iOS,True,variant_b,minnow,4.907624432122458
P005467,2024-01-04,tiktok,US,Android,True,variant_b,minnow,2.6909141108088344
P005468,2024-01-28,apple_search,CA,Android,True,variant_b,non_payer,0.0
P005469,2024-01-12,organic,US,iOS,False,variant_b,non_payer,0.0
P005470,2024-02-07,organic,BR,Android,False,variant_b,non_payer,0.0
P005471,2024-02-20,facebook,DE,iOS,True,,non_payer,0.0
P005472,2024-02-05,google,CA,Android,False,control,non_payer,0.0
P005473,2024-02-16,facebook,JP,Android,True,control,non_payer,0.0
P005474,2024-02-10,google,CA,Android,True,control,non_payer,0.0
P005475,2024-01-05,google,AU,Android,False,variant_b,non_payer,0.0
P005476,2024-01-13,organic,US,iOS,True,variant_a,minnow,2.140322484847464
P005477,2024-01-23,unity_ads,UK,iOS,True,,non_payer,0.0
P005478,2024-02-27,google,US,Android,True,variant_a,non_payer,0.0
P005479,2024-02-19,facebook,DE,iOS,True,variant_a,non_payer,0.0
P005480,2024-01-30,unity_ads,CA,Android,True,variant_a,non_payer,0.0
P005481,2024-02-06,google,UK,Android,False,variant_b,minnow,3.707557499518283
P005482,2024-01-25,organic,CA,Android,True,variant_b,non_payer,0.0
P005483,2024-02-17,facebook,US,iOS,True,variant_a,non_payer,0.0
P005484,2024-01-27,facebook,IN,iOS,True,variant_b,non_payer,0.0
P005485,2024-02-20,organic,US,Android,False,control,non_payer,0.0
P005486,2024-01-14,tiktok,BR,iOS,True,variant_a,non_payer,0.0
P005487,2024-02-26,organic,CA,Android,True,variant_a,non_payer,0.0
P005488,2024-02-17,google,AU,Android,False,variant_b,non_payer,0.0
P005489,2024-02-28,facebook,UK,iOS,True,variant_b,minnow,7.759613741560628
P005490,2024-02-16,organic,MX,iOS,True,variant_a,non_payer,0.0
P005491,2024-02-23,tiktok,US,Android,True,control,non_payer,0.0
P005492,2024-02-05,unity_ads,AU,Android,True,variant_b,non_payer,0.0
P005493,2024-02-08,facebook,MX,Android,True,control,non_payer,0.0
P005494,2024-01-16,organic,BR,Android,True,variant_a,non_payer,0.0
P005495,2024-02-25,organic,CA,Android,True,control,non_payer,0.0
P005496,2024-01-22,facebook,MX,Android,False,variant_a,non_payer,0.0
P005497,2024-01-21,organic,FR,iOS,True,variant_b,non_payer,0.0
P005498,2024-02-23,facebook,US,Android,True,variant_a,non_payer,0.0
P005499,2024-01-21,tiktok,UK,iOS,False,,minnow,4.30438340546808
P005500,2024-01-08,facebook,UK,Android,True,variant_b,non_payer,0.0
P005501,2024-02-18,unity_ads,UK,Android,True,variant_b,non_payer,0.0
P005502,2024-01-16,google,JP,iOS,True,variant_a,non_payer,0.0
P005503,2024-02-28,facebook,AU,iOS,True,control,non_payer,0.0
P005504,2024-02-24,unity_ads,US,Android,True,variant_b,non_payer,0.0
P005505,2024-01-31,facebook,BR,iOS,True,variant_b,non_payer,0.0
P005506,2024-02-11,unity_ads,US,Android,False,variant_a,non_payer,0.0
P005507,2024-01-10,organic,MX,iOS,True,variant_a,non_payer,0.0
P005508,2024-02-01,organic,IN,Android,True,variant_a,non_payer,0.0
P005509,2024-02-28,unity_ads,IN,iOS,True,variant_b,non_payer,0.0
P005510,2024-02-03,facebook,JP,Android,False,variant_b,non_payer,0.0
P005511,2024-01-09,unity_ads,US,iOS,True,variant_b,non_payer,0.0
P005512,2024-01-17,tiktok,CA,iOS,False,,non_payer,0.0
P005513,2024-01-11,organic,US,iOS,True,variant_b,non_payer,0.0
P005514,2024-02-01,facebook,US,Android,True,control,whale,547.2016629664693
P005515,2024-01-10,facebook,AU,iOS,True,variant_b,non_payer,0.0
P005516,2024-01-22,google,US,Android,True,variant_b,non_payer,0.0
P005517,2024-02-26,google,MX,iOS,True,control,non_payer,0.0
P005518,2024-01-17,organic,IN,Android,True,variant_a,non_payer,0.0
P005519,2024-01-04,facebook,UK,Android,False,variant_b,non_payer,0.0
P005520,2024-02-17,google,CA,Android,True,variant_b,non_payer,0.0
P005521,2024-02-21,organic,CA,iOS,True,variant_b,minnow,1.4102357424948224
P005522,2024-02-16,unity_ads,BR,Android,False,variant_b,non_payer,0.0
P005523,2024-01-25,google,DE,Android,True,control,non_payer,0.0
P005524,2024-02-28,tiktok,US,iOS,True,variant_b,non_payer,0.0
P005525,2024-01-21,organic,UK,iOS,True,variant_a,non_payer,0.0
P005526,2024-02-06,organic,UK,iOS,True,variant_a,non_payer,0.0
P005527,2024-02-07,facebook,IN,iOS,True,control,non_payer,0.0
P005528,2024-02-18,organic,US,iOS,True,control,non_payer,0.0
P005529,2024-01-01,tiktok,US,iOS,False,control,non_payer,0.0
P005530,2024-01-25,organic,BR,Android,True,variant_b,non_payer,0.0
P005531,2024-02-20,google,BR,iOS,False,control,non_payer,0.0
P005532,2024-02-05,facebook,BR,iOS,True,control,minnow,9.785715367723679
P005533,2024-01-17,facebook,CA,iOS,True,control,non_payer,0.0
P005534,2024-02-10,organic,DE,Android,False,variant_b,non_payer,0.0
P005535,2024-01-24,google,AU,iOS,True,control,non_payer,0.0
P005536,2024-01-02,facebook,US,Android,False,control,minnow,13.294262384154148
P005537,2024-02-09,organic,AU,Android,True,variant_a,minnow,1.6662591597327538
P005538,2024-01-15,tiktok,US,Android,False,variant_a,non_payer,0.0
P005539,2024-02-01,organic,UK,iOS,True,variant_a,non_payer,0.0
P005540,2024-02-08,facebook,IN,Android,True,variant_b,non_payer,0.0
P005541,2024-02-28,facebook,UK,iOS,True,control,non_payer,0.0
P005542,2024-01-06,organic,IN,Android,False,control,non_payer,0.0
P005543,2024-01-01,tiktok,US,Android,True,control,non_payer,0.0
P005544,2024-02-16,facebook,UK,Android,False,variant_b,minnow,4.052556729583516
P005545,2024-01-23,organic,AU,Android,True,control,non_payer,0.0
P005546,2024-02-27,facebook,JP,Android,True,,non_payer,0.0
P005547,2024-02-08,google,CA,iOS,True,variant_b,minnow,5.448785726648793
P005548,2024-02-26,facebook,BR,iOS,True,variant_a,minnow,5.021368039217604
P005549,2024-01-17,google,US,Android,True,variant_b,minnow,1.5653921627984744
