transaction_id,player_id,session_id,transaction_timestamp,sku,price_usd,gems_purchased,platform
T00006041,P005777,S00036296,2024-02-20 21:22:19.691944,starter_pack,0.99,100,Android
T00006042,P005780,S00036312,2024-03-03 20:45:59.619405,starter_pack,0.99,100,iOS
T00006043,P005785,S00036341,2024-03-13 18:02:15.463484,starter_pack,0.99,100,Android
T00006044,P005785,S00036342,2024-03-20 15:42:43.897537,power_up_bundle,2.99,0,Android
T00006045,P005785,S00036343,2024-03-24 14:15:27.311771,starter_pack,0.99,100,Android
T00006046,P005785,S00036344,2024-03-26 16:33:39.917520,starter_pack,0.99,100,Android
T00006047,P005786,S00036348,2024-03-16 23:28:30.248249,gem_pack_large,9.99,1600,Android
T00006048,P005786,S00036349,2024-03-16 17:34:31.775436,starter_pack,0.99,100,Android
T00006049,P005786,S00036350,2024-03-17 05:19:29.050487,starter_pack,0.99,100,Android
T00006050,P005786,S00036351,2024-03-17 17:57:28.920506,gem_pack_small,1.99,250,Android
T00006051,P005792,S00036386,2024-02-15 09:58:55.550117,gem_pack_medium,4.99,700,iOS
T00006052,P005792,S00036387,2024-02-15 15:54:10.213540,gem_pack_large,9.99,1600,iOS
T00006053,P005792,S00036388,2024-02-15 12:22:21.099174,starter_pack,0.99,100,iOS
T00006054,P005792,S00036389,2024-02-19 10:58:50.888747,cosmetic_skin,3.99,0,iOS
T00006055,P005792,S00036390,2024-02-19 10:08:37.163041,gem_pack_large,9.99,1600,iOS
T00006056,P005792,S00036391,2024-02-19 10:08:56.116457,starter_pack,0.99,100,iOS
T00006057,P005792,S00036392,2024-02-19 11:23:19.826378,cosmetic_skin,3.99,0,iOS
T00006058,P005794,S00036404,2024-01-04 18:33:42.587818,starter_pack,0.99,100,iOS
T00006059,P005794,S00036406,2024-01-12 19:04:56.718429,gem_pack_small,1.99,250,iOS
T00006060,P005794,S00036408,2024-02-06 15:47:36.798269,starter_pack,0.99,100,iOS
T00006061,P005798,S00036426,2024-01-16 20:37:49.448970,power_up_bundle,2.99,0,Android
T00006062,P005798,S00036429,2024-02-04 22:02:41.194684,cosmetic_skin,3.99,0,Android
T00006063,P005799,S00036433,2024-03-05 19:39:22.642180,starter_pack,0.99,100,Android
T00006064,P005799,S00036434,2024-03-07 21:02:43.914257,power_up_bundle,2.99,0,Android
T00006065,P005799,S00036435,2024-03-20 15:56:33.683948,gem_pack_medium,4.99,700,Android
T00006066,P005799,S00036436,2024-03-24 13:40:40.416341,cosmetic_skin,3.99,0,Android
T00006067,P005804,S00036472,2024-02-01 15:06:52.968463,power_up_bundle,2.99,0,iOS
T00006068,P005806,S00036480,2024-01-20 16:17:36.770270,starter_pack,0.99,100,Android
T00006069,P005806,S00036482,2024-01-27 13:25:58.937708,gem_pack_small,1.99,250,Android
T00006070,P005806,S00036483,2024-01-30 13:15:12.030022,gem_pack_small,1.99,250,Android
T00006071,P005806,S00036485,2024-03-07 15:42:27.122320,power_up_bundle,2.99,0,Android
T00006072,P005814,S00036528,2024-02-12 19:54:34.088608,gem_pack_small,1.99,250,Android
T00006073,P005814,S00036529,2024-02-15 20:57:08.183928,starter_pack,0.99,100,Android
T00006074,P005814,S00036530,2024-02-28 21:32:20.903592,gem_pack_medium,4.99,700,Android
T00006075,P005819,S00036559,2024-03-18 09:49:03.713099,starter_pack,0.99,100,iOS
T00006076,P005821,S00036567,2024-02-19 09:29:38.989174,starter_pack,0.99,100,iOS
T00006077,P005828,S00036606,2024-01-16 22:46:22.322296,starter_pack,0.99,100,Android
T00006078,P005828,S00036607,2024-02-05 15:37:19.920133,cosmetic_skin,3.99,0,Android
T00006079,P005828,S00036608,2024-02-05 16:23:45.247349,gem_pack_mega,19.99,3500,Android
T00006080,P005828,S00036609,2024-02-05 20:15:24.331314,gem_pack_small,1.99,250,Android
T00006081,P005828,S00036610,2024-02-05 21:05:06.198951,gem_pack_medium,4.99,700,Android
T00006082,P005828,S00036611,2024-02-07 11:07:47.534349,gem_pack_small,1.99,250,Android
T00006083,P005828,S00036612,2024-02-07 15:20:07.175267,cosmetic_skin,3.99,0,Android
T00006084,P005828,S00036613,2024-02-19 14:32:44.952790,cosmetic_skin,3.99,0,Android
T00006085,P005828,S00036614,2024-02-19 17:02:35.495981,gem_pack_medium,4.99,700,Android
T00006086,P005828,S00036615,2024-02-19 18:10:38.863681,gem_pack_medium,4.99,700,Android
T00006087,P005828,S00036616,2024-02-19 06:16:28.163502,gem_pack_mega,19.99,3500,Android
T00006088,P005828,S00036617,2024-03-21 18:48:55.239494,cosmetic_skin,3.99,0,Android
T00006089,P005828,S00036618,2024-03-21 15:40:48.291327,power_up_bundle,2.99,0,Android
T00006090,P005828,S00036619,2024-03-21 22:42:08.132389,gem_pack_mega,19.99,3500,Android
T00006091,P005828,S00036620,2024-03-21 12:26:54.034188,cosmetic_skin,3.99,0,Android
T00006092,P005842,S00036689,2024-02-23 17:38:41.869782,gem_pack_small,1.99,250,Android
T00006093,P005842,S00036690,2024-02-23 16:40:11.887319,gem_pack_small,1.99,250,Android
T00006094,P005842,S00036695,2024-03-12 21:19:21.021664,starter_pack,0.99,100,Android
T00006095,P005845,S00036711,2024-02-25 13:08:49.121085,gem_pack_small,1.99,250,Android
T00006096,P005845,S00036713,2024-03-03 22:08:18.979317,gem_pack_small,1.99,250,Android
T00006097,P005845,S00036716,2024-03-28 17:21:33.565548,starter_pack,0.99,100,Android
T00006098,P005848,S00036733,2024-03-04 17:52:50.033487,starter_pack,0.99,100,Android
T00006099,P005848,S00036734,2024-03-15 00:21:36.875275,power_up_bundle,2.99,0,Android
T00006100,P005850,S00036741,2024-01-27 21:00:34.251454,power_up_bundle,2.99,0,Android
T00006101,P005850,S00036742,2024-01-27 19:52:29.861328,gem_pack_medium,4.99,700,Android
T00006102,P005850,S00036743,2024-02-02 12:42:39.739611,gem_pack_large,9.99,1600,Android
T00006103,P005850,S00036744,2024-02-12 20:45:19.479261,gem_pack_medium,4.99,700,Android
T00006104,P005850,S00036745,2024-02-12 09:01:20.998801,power_up_bundle,2.99,0,Android
T00006105,P005850,S00036746,2024-03-12 17:35:24.050116,power_up_bundle,2.99,0,Android
T00006106,P005850,S00036747,2024-03-23 05:52:58.055863,starter_pack,0.99,100,Android
T00006107,P005850,S00036748,2024-03-23 21:35:31.539939,gem_pack_mega,19.99,3500,Android
T00006108,P005852,S00036758,2024-03-28 20:00:13.530992,starter_pack,0.99,100,Android
T00006109,P005853,S00036762,2024-02-27 21:50:47.683818,power_up_bundle,2.99,0,iOS
T00006110,P005853,S00036764,2024-03-22 13:58:43.927298,gem_pack_small,1.99,250,iOS
T00006111,P005854,S00036768,2024-03-18 12:14:00.194928,starter_pack,0.99,100,iOS
T00006112,P005854,S00036769,2024-03-27 18:33:39.304315,starter_pack,0.99,100,iOS
T00006113,P005855,S00036773,2024-03-17 03:32:45.872369,starter_pack,0.99,100,iOS
T00006114,P005855,S00036774,2024-03-24 15:42:25.485719,starter_pack,0.99,100,iOS
T00006115,P005858,S00036787,2024-01-28 18:14:42.398247,starter_pack,0.99,100,Android
T00006116,P005858,S00036788,2024-02-09 10:57:57.669184,starter_pack,0.99,100,Android
T00006117,P005858,S00036789,2024-03-01 22:27:13.360742,gem_pack_medium,4.99,700,Android
T00006118,P005858,S00036790,2024-03-16 20:52:05.934850,gem_pack_small,1.99,250,Android
T00006119,P005862,S00036809,2024-02-16 17:36:43.870916,starter_pack,0.99,100,iOS
T00006120,P005867,S00036841,2024-02-05 16:58:56.935102,gem_pack_small,1.99,250,Android
T00006121,P005867,S00036842,2024-02-13 20:57:13.072480,gem_pack_large,9.99,1600,Android
T00006122,P005867,S00036843,2024-02-28 12:08:57.776352,starter_pack,0.99,100,Android
T00006123,P005867,S00036844,2024-02-28 19:47:23.868573,cosmetic_skin,3.99,0,Android
T00006124,P005867,S00036845,2024-03-03 10:00:02.624377,gem_pack_medium,4.99,700,Android
T00006125,P005867,S00036846,2024-03-29 01:53:27.133012,power_up_bundle,2.99,0,Android
T00006126,P005867,S00036847,2024-03-29 13:36:39.072248,gem_pack_small,1.99,250,Android
T00006127,P005871,S00036866,2024-02-14 18:47:09.380774,gem_pack_medium,4.99,700,iOS
T00006128,P005871,S00036867,2024-03-06 09:27:03.547370,gem_pack_medium,4.99,700,iOS
T00006129,P005873,S00036879,2024-03-16 08:51:27.615480,starter_pack,0.99,100,Android
T00006130,P005875,S00036890,2024-02-13 17:54:23.836601,gem_pack_medium,4.99,700,iOS
T00006131,P005875,S00036891,2024-02-13 21:35:12.918963,power_up_bundle,2.99,0,iOS
T00006132,P005875,S00036892,2024-02-17 16:13:20.545633,starter_pack,0.99,100,iOS
T00006133,P005875,S00036893,2024-02-17 14:34:13.337517,gem_pack_small,1.99,250,iOS
T00006134,P005875,S00036894,2024-02-18 14:33:29.368362,starter_pack,0.99,100,iOS
T00006135,P005875,S00036896,2024-03-04 15:43:03.316459,power_up_bundle,2.99,0,iOS
T00006136,P005877,S00036907,2024-01-20 07:45:31.637061,gem_pack_small,1.99,250,iOS
T00006137,P005877,S00036911,2024-02-08 08:18:04.267921,starter_pack,0.99,100,iOS
T00006138,P005877,S00036915,2024-03-28 20:10:47.614227,gem_pack_small,1.99,250,iOS
T00006139,P005884,S00036956,2024-01-24 19:28:10.576891,starter_pack,0.99,100,iOS
T00006140,P005884,S00036957,2024-01-30 07:28:25.597628,starter_pack,0.99,100,iOS
T00006141,P005884,S00036958,2024-02-01 13:14:55.494834,cosmetic_skin,3.99,0,iOS
T00006142,P005884,S00036959,2024-02-29 20:57:23.206460,gem_pack_small,1.99,250,iOS
T00006143,P005886,S00036967,2024-01-04 20:33:29.197901,gem_pack_small,1.99,250,Android
T00006144,P005886,S00036968,2024-01-04 18:06:21.162159,gem_pack_medium,4.99,700,Android
T00006145,P005886,S00036969,2024-01-08 18:04:36.368311,power_up_bundle,2.99,0,Android
T00006146,P005886,S00036970,2024-01-09 11:32:50.827155,starter_pack,0.99,100,Android
T00006147,P005886,S00036971,2024-01-09 09:22:23.212043,cosmetic_skin,3.99,0,Android
T00006148,P005886,S00036972,2024-01-28 08:52:28.686425,cosmetic_skin,3.99,0,Android
T00006149,P005886,S00036973,2024-02-25 08:52:28.590699,gem_pack_small,1.99,250,Android
T00006150,P005886,S00036974,2024-02-25 17:45:53.213013,starter_pack,0.99,100,Android
T00006151,P005886,S00036975,2024-03-16 18:11:49.525696,starter_pack,0.99,100,Android
T00006152,P005891,S00037001,2024-02-15 10:38:24.984932,starter_pack,0.99,100,iOS
T00006153,P005891,S00037002,2024-02-21 21:15:38.684234,starter_pack,0.99,100,iOS
T00006154,P005898,S00037050,2024-02-17 10:28:30.920692,gem_pack_small,1.99,250,iOS
T00006155,P005898,S00037051,2024-02-29 20:05:24.698897,cosmetic_skin,3.99,0,iOS
T00006156,P005898,S00037053,2024-03-05 18:37:25.981774,gem_pack_medium,4.99,700,iOS
T00006157,P005898,S00037054,2024-03-08 15:34:54.307483,gem_pack_small,1.99,250,iOS
T00006158,P005898,S00037055,2024-03-10 20:00:36.645303,starter_pack,0.99,100,iOS
T00006159,P005909,S00037118,2024-03-05 16:04:48.707295,gem_pack_small,1.99,250,Android
T00006160,P005910,S00037122,2024-03-21 20:52:25.575948,gem_pack_small,1.99,250,Android
T00006161,P005915,S00037145,2024-03-27 15:52:23.948299,starter_pack,0.99,100,iOS
T00006162,P005916,S00037149,2024-03-14 12:44:19.962725,starter_pack,0.99,100,Android
T00006163,P005917,S00037155,2024-03-20 15:31:14.022034,gem_pack_small,1.99,250,iOS
T00006164,P005922,S00037185,2024-03-16 11:46:02.712585,gem_pack_small,1.99,250,iOS
T00006165,P005922,S00037186,2024-03-16 04:48:33.405578,starter_pack,0.99,100,iOS
T00006166,P005922,S00037187,2024-03-28 23:00:08.941064,gem_pack_large,9.99,1600,iOS
T00006167,P005922,S00037188,2024-03-28 16:15:16.420666,cosmetic_skin,3.99,0,iOS
T00006168,P005926,S00037209,2024-03-13 18:24:49.357250,power_up_bundle,2.99,0,Android
T00006169,P005928,S00037218,2024-02-19 19:12:13.869170,power_up_bundle,2.99,0,Android
T00006170,P005928,S00037219,2024-02-27 10:51:27.965557,cosmetic_skin,3.99,0,Android
T00006171,P005928,S00037220,2024-02-27 19:31:04.500375,gem_pack_mega,19.99,3500,Android
T00006172,P005928,S00037221,2024-02-28 22:58:48.907681,gem_pack_large,9.99,1600,Android
T00006173,P005928,S00037222,2024-02-28 18:44:29.913773,power_up_bundle,2.99,0,Android
T00006174,P005928,S00037223,2024-03-11 23:21:24.385858,gem_pack_large,9.99,1600,Android
T00006175,P005928,S00037224,2024-03-13 13:00:09.010868,starter_pack,0.99,100,Android
T00006176,P005931,S00037240,2024-03-05 16:58:00.825510,starter_pack,0.99,100,iOS
T00006177,P005931,S00037241,2024-03-06 20:01:51.294290,gem_pack_medium,4.99,700,iOS
T00006178,P005931,S00037242,2024-03-09 15:44:27.894265,gem_pack_small,1.99,250,iOS
T00006179,P005931,S00037243,2024-03-09 11:56:00.023601,starter_pack,0.99,100,iOS
T00006180,P005931,S00037244,2024-03-16 16:06:59.327872,starter_pack,0.99,100,iOS
T00006181,P005933,S00037251,2024-02-13 22:23:11.029609,power_up_bundle,2.99,0,iOS
T00006182,P005935,S00037260,2024-02-17 19:15:00.821226,gem_pack_small,1.99,250,iOS
T00006183,P005935,S00037261,2024-02-17 18:00:21.850565,gem_pack_medium,4.99,700,iOS
T00006184,P005935,S00037262,2024-03-13 19:18:41.070975,gem_pack_small,1.99,250,iOS
T00006185,P005935,S00037263,2024-03-14 20:12:18.539400,starter_pack,0.99,100,iOS
T00006186,P005937,S00037274,2024-02-23 11:53:56.756120,starter_pack,0.99,100,iOS
T00006187,P005937,S00037277,2024-03-26 16:23:36.412356,starter_pack,0.99,100,iOS
T00006188,P005939,S00037284,2024-03-05 22:33:43.447750,starter_pack,0.99,100,Android
T00006189,P005941,S00037291,2024-02-25 11:35:43.864567,starter_pack,0.99,100,Android
T00006190,P005944,S00037304,2024-02-27 15:04:10.207471,starter_pack,0.99,100,iOS
T00006191,P005952,S00037350,2024-02-12 14:28:04.145438,gem_pack_small,1.99,250,iOS
T00006192,P005952,S00037351,2024-02-19 15:08:07.107444,starter_pack,0.99,100,iOS
T00006193,P005952,S00037352,2024-03-26 17:27:21.457789,power_up_bundle,2.99,0,iOS
T00006194,P005954,S00037361,2024-03-06 20:34:01.672358,starter_pack,0.99,100,Android
T00006195,P005956,S00037370,2024-02-05 17:04:46.622677,starter_pack,0.99,100,Android
T00006196,P005960,S00037396,2024-01-22 12:35:47.092621,gem_pack_medium,4.99,700,iOS
T00006197,P005960,S00037397,2024-01-22 21:45:43.483404,gem_pack_medium,4.99,700,iOS
T00006198,P005960,S00037398,2024-01-23 19:21:41.710306,power_up_bundle,2.99,0,iOS
T00006199,P005960,S00037399,2024-01-23 14:05:59.122834,gem_pack_medium,4.99,700,iOS
T00006200,P005960,S00037401,2024-01-25 13:21:14.167178,starter_pack,0.99,100,iOS
T00006201,P005960,S00037402,2024-01-25 16:31:16.535489,gem_pack_mega,19.99,3500,iOS
T00006202,P005960,S00037404,2024-01-27 06:39:23.055491,gem_pack_mega,19.99,3500,iOS
T00006203,P005960,S00037405,2024-01-27 19:36:01.922852,gem_pack_medium,4.99,700,iOS
T00006204,P005960,S00037406,2024-02-02 13:25:24.555596,gem_pack_large,9.99,1600,iOS
T00006205,P005960,S00037407,2024-02-02 22:17:59.157975,power_up_bundle,2.99,0,iOS
T00006206,P005960,S00037409,2024-02-02 18:12:08.761928,starter_pack,0.99,100,iOS
T00006207,P005960,S00037410,2024-02-04 15:56:50.447540,starter_pack,0.99,100,iOS
T00006208,P005960,S00037411,2024-02-04 17:14:34.850490,cosmetic_skin,3.99,0,iOS
T00006209,P005960,S00037412,2024-02-07 14:58:12.393552,gem_pack_medium,4.99,700,iOS
T00006210,P005960,S00037413,2024-02-07 13:57:55.449770,gem_pack_mega,19.99,3500,iOS
T00006211,P005960,S00037414,2024-02-14 07:56:09.039629,gem_pack_small,1.99,250,iOS
T00006212,P005960,S00037415,2024-02-14 13:56:27.807967,starter_pack,0.99,100,iOS
T00006213,P005960,S00037416,2024-02-14 21:51:28.873261,gem_pack_mega,19.99,3500,iOS
T00006214,P005960,S00037417,2024-02-19 20:49:07.619284,gem_pack_large,9.99,1600,iOS
T00006215,P005960,S00037418,2024-02-19 19:43:01.356717,power_up_bundle,2.99,0,iOS
T00006216,P005960,S00037419,2024-02-19 07:35:38.489116,gem_pack_small,1.99,250,iOS
T00006217,P005960,S00037420,2024-02-21 18:27:20.887303,starter_pack,0.99,100,iOS
T00006218,P005960,S00037421,2024-02-21 16:37:00.670091,gem_pack_large,9.99,1600,iOS
T00006219,P005960,S00037422,2024-02-21 08:23:25.640777,gem_pack_mega,19.99,3500,iOS
T00006220,P005960,S00037425,2024-03-11 17:37:39.155239,cosmetic_skin,3.99,0,iOS
T00006221,P005960,S00037426,2024-03-11 08:19:54.677952,gem_pack_mega,19.99,3500,iOS
T00006222,P005960,S00037427,2024-03-11 14:09:21.012411,gem_pack_mega,19.99,3500,iOS
T00006223,P005960,S00037428,2024-03-28 06:25:48.849901,cosmetic_skin,3.99,0,iOS
T00006224,P005960,S00037429,2024-03-28 21:40:27.238665,gem_pack_medium,4.99,700,iOS
T00006225,P005960,S00037430,2024-03-28 15:40:28.399460,starter_pack,0.99,100,iOS
T00006226,P005962,S00037440,2024-02-04 04:36:21.882295,starter_pack,0.99,100,iOS
T00006227,P005962,S00037441,2024-03-27 15:11:39.374225,gem_pack_small,1.99,250,iOS
T00006228,P005974,S00037516,2024-03-05 12:04:56.417239,power_up_bundle,2.99,0,Android
T00006229,P005974,S00037517,2024-03-05 16:11:28.498532,gem_pack_small,1.99,250,Android
T00006230,P005974,S00037518,2024-03-06 23:30:58.781736,starter_pack,0.99,100,Android
T00006231,P005974,S00037519,2024-03-18 00:59:45.144513,starter_pack,0.99,100,Android
T00006232,P005974,S00037520,2024-03-18 16:59:20.652009,gem_pack_large,9.99,1600,Android
T00006233,P005975,S00037524,2024-01-31 19:47:21.961386,gem_pack_small,1.99,250,Android
T00006234,P005978,S00037540,2024-03-07 08:04:49.742804,starter_pack,0.99,100,Android
T00006235,P005978,S00037541,2024-03-11 07:31:23.649040,gem_pack_small,1.99,250,Android
T00006236,P005979,S00037545,2024-02-07 17:21:50.467067,power_up_bundle,2.99,0,Android
T00006237,P005986,S00037583,2024-02-24 13:43:03.725149,starter_pack,0.99,100,iOS
T00006238,P005988,S00037600,2024-03-06 21:48:35.185562,starter_pack,0.99,100,Android
T00006239,P005988,S00037601,2024-03-27 16:40:02.707821,starter_pack,0.99,100,Android
T00006240,P005991,S00037610,2024-01-06 19:29:29.376586,gem_pack_mega,19.99,3500,iOS
T00006241,P005991,S00037611,2024-01-06 08:37:23.650222,gem_pack_large,9.99,1600,iOS
T00006242,P005991,S00037612,2024-01-06 21:11:16.723015,cosmetic_skin,3.99,0,iOS
T00006243,P005991,S00037613,2024-01-07 20:26:49.001343,gem_pack_mega,19.99,3500,iOS
T00006244,P005991,S00037615,2024-01-09 11:54:10.006854,gem_pack_mega,19.99,3500,iOS
T00006245,P005991,S00037616,2024-01-09 17:30:49.941520,starter_pack,0.99,100,iOS
T00006246,P005991,S00037617,2024-01-09 12:08:53.733438,cosmetic_skin,3.99,0,iOS
T00006247,P005991,S00037619,2024-01-12 15:47:48.879884,starter_pack,0.99,100,iOS
T00006248,P005991,S00037620,2024-01-12 14:08:59.965476,gem_pack_small,1.99,250,iOS
T00006249,P005991,S00037621,2024-01-12 13:12:26.062578,gem_pack_medium,4.99,700,iOS
T00006250,P005991,S00037624,2024-01-25 22:15:16.372175,gem_pack_large,9.99,1600,iOS
T00006251,P005991,S00037628,2024-01-30 08:05:26.050509,gem_pack_mega,19.99,3500,iOS
T00006252,P005991,S00037629,2024-01-30 18:29:16.580509,power_up_bundle,2.99,0,iOS
T00006253,P005991,S00037630,2024-01-31 21:47:27.749437,power_up_bundle,2.99,0,iOS
T00006254,P005991,S00037631,2024-01-31 18:36:17.345242,gem_pack_mega,19.99,3500,iOS
T00006255,P005991,S00037634,2024-02-12 10:00:56.975091,gem_pack_mega,19.99,3500,iOS
T00006256,P005991,S00037636,2024-03-01 10:16:06.723337,power_up_bundle,2.99,0,iOS
T00006257,P005991,S00037640,2024-03-05 12:17:34.090469,starter_pack,0.99,100,iOS
T00006258,P005991,S00037641,2024-03-05 18:34:12.398504,gem_pack_mega,19.99,3500,iOS
T00006259,P005991,S00037642,2024-03-05 19:33:42.151497,cosmetic_skin,3.99,0,iOS
T00006260,P005991,S00037643,2024-03-12 09:01:35.870866,gem_pack_mega,19.99,3500,iOS
T00006261,P005991,S00037644,2024-03-12 17:12:25.378412,gem_pack_mega,19.99,3500,iOS
T00006262,P005991,S00037646,2024-03-12 09:41:28.809695,gem_pack_large,9.99,1600,iOS
T00006263,P005991,S00037648,2024-03-17 00:29:54.882058,cosmetic_skin,3.99,0,iOS
T00006264,P005991,S00037649,2024-03-17 20:34:34.058011,gem_pack_small,1.99,250,iOS
T00006265,P005991,S00037650,2024-03-17 17:53:58.524442,gem_pack_medium,4.99,700,iOS
T00006266,P005991,S00037653,2024-03-30 15:53:44.925623,gem_pack_medium,4.99,700,iOS
T00006267,P005993,S00037660,2024-02-26 20:10:51.561183,gem_pack_medium,4.99,700,iOS
T00006268,P005995,S00037667,2024-02-27 14:55:11.325745,starter_pack,0.99,100,Android
T00006269,P005995,S00037668,2024-02-28 03:03:36.130988,gem_pack_small,1.99,250,Android
T00006270,P005995,S00037669,2024-03-11 00:37:58.357195,starter_pack,0.99,100,Android
T00006271,P005995,S00037670,2024-03-23 20:23:45.094503,gem_pack_small,1.99,250,Android
T00006272,P005995,S00037671,2024-03-30 23:48:13.362093,power_up_bundle,2.99,0,Android
T00006273,P005996,S00037675,2024-02-15 20:59:25.538502,cosmetic_skin,3.99,0,Android
T00006274,P005996,S00037676,2024-03-02 17:50:25.090642,cosmetic_skin,3.99,0,Android
T00006275,P005996,S00037677,2024-03-03 14:22:37.414412,gem_pack_small,1.99,250,Android
T00006276,P005996,S00037678,2024-03-03 22:12:02.712148,starter_pack,0.99,100,Android
T00006277,P005996,S00037679,2024-03-12 21:33:24.266103,starter_pack,0.99,100,Android
T00006278,P005996,S00037680,2024-03-13 23:43:04.173448,gem_pack_medium,4.99,700,Android
T00006279,P005996,S00037681,2024-03-13 19:57:49.938422,gem_pack_small,1.99,250,Android
T00006280,P005998,S00037690,2024-02-23 18:54:24.199638,starter_pack,0.99,100,Android
T00006281,P005998,S00037691,2024-03-02 14:10:19.541041,starter_pack,0.99,100,Android
T00006282,P005998,S00037692,2024-03-17 21:44:08.061153,gem_pack_small,1.99,250,Android
T00006283,P005998,S00037693,2024-03-23 19:41:46.194019,starter_pack,0.99,100,Android
T00006284,P006001,S00037707,2024-03-09 07:25:36.114412,gem_pack_medium,4.99,700,Android
T00006285,P006001,S00037708,2024-03-12 09:46:30.913322,gem_pack_small,1.99,250,Android
T00006286,P006003,S00037722,2024-01-11 14:50:39.413270,gem_pack_medium,4.99,700,iOS
T00006287,P006003,S00037723,2024-02-07 20:47:13.094821,gem_pack_medium,4.99,700,iOS
T00006288,P006003,S00037724,2024-02-07 22:01:21.652024,gem_pack_small,1.99,250,iOS
T00006289,P006003,S00037725,2024-02-13 10:43:25.686254,gem_pack_small,1.99,250,iOS
T00006290,P006003,S00037726,2024-02-13 21:28:23.439164,starter_pack,0.99,100,iOS
T00006291,P006003,S00037727,2024-02-24 14:33:42.891185,gem_pack_small,1.99,250,iOS
T00006292,P006003,S00037728,2024-02-24 20:28:14.625521,gem_pack_small,1.99,250,iOS
T00006293,P006003,S00037729,2024-03-04 05:21:19.956095,power_up_bundle,2.99,0,iOS
T00006294,P006005,S00037739,2024-03-05 17:32:56.985650,gem_pack_medium,4.99,700,iOS
T00006295,P006005,S00037740,2024-03-08 22:46:16.177619,starter_pack,0.99,100,iOS
T00006296,P006005,S00037741,2024-03-09 21:10:46.839438,starter_pack,0.99,100,iOS
T00006297,P006005,S00037742,2024-03-15 21:54:01.799222,power_up_bundle,2.99,0,iOS
T00006298,P006006,S00037746,2024-02-19 10:45:19.930997,starter_pack,0.99,100,iOS
T00006299,P006006,S00037747,2024-03-12 20:21:10.223327,starter_pack,0.99,100,iOS
T00006300,P006007,S00037751,2024-02-08 19:47:31.334276,gem_pack_medium,4.99,700,Android
T00006301,P006007,S00037752,2024-02-22 13:22:35.037495,gem_pack_small,1.99,250,Android
T00006302,P006007,S00037753,2024-02-25 18:26:06.647752,power_up_bundle,2.99,0,Android
T00006303,P006007,S00037754,2024-03-09 21:59:10.829858,gem_pack_small,1.99,250,Android
T00006304,P006011,S00037771,2024-03-29 19:01:01.670934,gem_pack_small,1.99,250,iOS
T00006305,P006012,S00037775,2024-01-30 22:07:16.344815,starter_pack,0.99,100,iOS
T00006306,P006012,S00037776,2024-01-31 20:46:15.153253,starter_pack,0.99,100,iOS
T00006307,P006012,S00037778,2024-03-18 09:48:32.909997,starter_pack,0.99,100,iOS
T00006308,P006014,S00037787,2024-03-07 20:02:53.139213,starter_pack,0.99,100,Android
T00006309,P006014,S00037788,2024-03-15 22:10:54.907024,gem_pack_small,1.99,250,Android
T00006310,P006015,S00037792,2024-03-23 11:51:54.647934,power_up_bundle,2.99,0,Android
T00006311,P006017,S00037801,2024-01-24 17:40:39.490783,gem_pack_large,9.99,1600,Android
T00006312,P006017,S00037802,2024-02-14 17:21:16.315235,gem_pack_medium,4.99,700,Android
T00006313,P006019,S00037815,2024-02-26 13:58:36.465439,starter_pack,0.99,100,Android
T00006314,P006019,S00037816,2024-03-13 13:30:18.815962,starter_pack,0.99,100,Android
T00006315,P006020,S00037820,2024-01-30 20:09:15.948617,gem_pack_mega,19.99,3500,iOS
T00006316,P006020,S00037821,2024-02-01 20:20:32.684889,gem_pack_medium,4.99,700,iOS
T00006317,P006020,S00037822,2024-02-01 14:16:56.814916,starter_pack,0.99,100,iOS
T00006318,P006020,S00037823,2024-02-01 10:23:12.353536,gem_pack_medium,4.99,700,iOS
T00006319,P006020,S00037824,2024-02-06 21:00:26.570243,gem_pack_medium,4.99,700,iOS
T00006320,P006020,S00037825,2024-02-06 16:59:31.562716,cosmetic_skin,3.99,0,iOS
T00006321,P006020,S00037826,2024-02-06 11:23:46.557532,cosmetic_skin,3.99,0,iOS
T00006322,P006020,S00037827,2024-02-06 00:13:34.573024,gem_pack_mega,19.99,3500,iOS
T00006323,P006020,S00037828,2024-02-07 19:33:43.907340,gem_pack_large,9.99,1600,iOS
T00006324,P006020,S00037829,2024-02-07 21:18:48.539536,gem_pack_small,1.99,250,iOS
T00006325,P006020,S00037830,2024-02-07 21:21:01.630142,power_up_bundle,2.99,0,iOS
T00006326,P006020,S00037831,2024-02-07 21:03:24.887452,cosmetic_skin,3.99,0,iOS
T00006327,P006020,S00037832,2024-03-27 19:59:33.748982,starter_pack,0.99,100,iOS
T00006328,P006020,S00037833,2024-03-27 12:20:33.106695,gem_pack_mega,19.99,3500,iOS
T00006329,P006024,S00037850,2024-02-21 07:31:38.309784,gem_pack_mega,19.99,3500,Android
T00006330,P006024,S00037851,2024-03-04 02:21:31.151670,gem_pack_mega,19.99,3500,Android
T00006331,P006024,S00037852,2024-03-11 18:00:42.286308,starter_pack,0.99,100,Android
T00006332,P006026,S00037861,2024-02-20 05:38:15.248490,starter_pack,0.99,100,iOS
T00006333,P006026,S00037864,2024-03-23 13:32:01.080772,starter_pack,0.99,100,iOS
T00006334,P006032,S00037897,2024-03-10 08:57:43.092304,gem_pack_medium,4.99,700,iOS
